ccn,hospital_name,state,finding,url,dns,final_status,redirect_hops,server,cf_ray,cf_mitigated,waf_action,edge,body_hint,error,ms,transcript
050211,ALAMEDA HOSPITAL,CA,not-assessed-site-unreachable,https://alamedahealthsystem.org/,ok,200,0,nginx,,,,,,fetch failed (cause: UNABLE_TO_VERIFY_LEAF_SIGNATURE),702,transcripts\alamedahealthsystem.org--e81ace75.txt
050043,ALTA BATES SUMMIT MEDICAL CENTER,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050043,ALTA BATES SUMMIT MEDICAL CENTER,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
050305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
054078,AURORA LAS ENCINAS,CA,mrf-url-unreachable,https://www.lasencinashospital.com/sites/default/files/320039155_Aurora%20Las%20Encinas%20LLC_standardcharges.csv,ok,404,0,cloudflare,a371f5eecd03d6ac-IAD,,,cloudflare,,,312,transcripts\lasencinashospital.com--264d5ec6.txt
051320,BANNER LASSEN MEDICAL CENTER,CA,pointer-blocked-to-automation,https://bannerhealth.com/cms-hpt.txt,ok,403,0,cloudflare,a371f5e86b0278b1-IAD,,,cloudflare,Attention Required,,130,transcripts\bannerhealth.com--fbc99cf8.txt
051320,BANNER LASSEN MEDICAL CENTER,CA,pointer-blocked-to-automation,https://bannerhealth.com/,ok,403,0,cloudflare,a371f5e89b6978b1-IAD,,,cloudflare,Attention Required,,24,transcripts\bannerhealth.com--7294dd9d.txt
050055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
050008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
053302,CHILDREN'S HOSP OF LOS ANGELES,CA,mrf-blocked-to-automation,https://www.chla.org/hpt/1,ok,403,0,cloudflare,a371f5ef1f50d6b7-IAD,challenge,,cloudflare,Just a moment,,151,transcripts\chla.org--a26fb00f.txt
050543,COLLEGE HOSPITAL COSTA MESA,CA,no-cms-hpt-txt-published,https://chc.la/,ok,202,0,nginx,,,,,,,229,transcripts\chc.la--65d082fa.txt
050543,COLLEGE HOSPITAL COSTA MESA,CA,no-cms-hpt-txt-published,https://chc.la/cms-hpt.txt,ok,202,0,nginx,,,,,,,47,transcripts\chc.la--2ccf02a7.txt
050543,COLLEGE HOSPITAL COSTA MESA,CA,no-cms-hpt-txt-published,https://chc.la/.well-known/cms-hpt.txt,ok,202,0,nginx,,,,,,,46,transcripts\chc.la--9bc21d41.txt
050785,DOCS SURGICAL HOSPITAL,CA,pointer-blocked-to-automation,https://docshealth.com/cms-hpt.txt,ok,404,1,nginx | nginx,,,,,,,2241,transcripts\docshealth.com--09a9834c.txt
050785,DOCS SURGICAL HOSPITAL,CA,pointer-blocked-to-automation,https://docshealth.com/,ok,200,1,nginx | nginx,,,,,,,700,transcripts\docshealth.com--d1bcad3f.txt
050488,EDEN MEDICAL CENTER,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050488,EDEN MEDICAL CENTER,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
050708,FRESNO SURGICAL HOSPITAL,CA,pointer-blocked-to-automation,https://fresnosurgicalhospital.com/cms-hpt.txt,ok,403,0,cloudflare,a371f5f08f14f322-IAD,challenge,,cloudflare,Just a moment,,105,transcripts\fresnosurgicalhospital.com--c5b5b7f8.txt
050708,FRESNO SURGICAL HOSPITAL,CA,pointer-blocked-to-automation,https://fresnosurgicalhospital.com/,ok,403,0,cloudflare,a371f5f0bfa3f322-IAD,challenge,,cloudflare,Just a moment,,33,transcripts\fresnosurgicalhospital.com--04781857.txt
050320,HIGHLAND HOSPITAL,CA,not-assessed-site-unreachable,https://alamedahealthsystem.org/cms-hpt.txt,ok,200,0,nginx,,,,,,fetch failed (cause: UNABLE_TO_VERIFY_LEAF_SIGNATURE),395,transcripts\alamedahealthsystem.org--b5c089f1.txt
050320,HIGHLAND HOSPITAL,CA,not-assessed-site-unreachable,https://alamedahealthsystem.org/,ok,200,0,nginx,,,,,,fetch failed (cause: UNABLE_TO_VERIFY_LEAF_SIGNATURE),702,transcripts\alamedahealthsystem.org--e81ace75.txt
050438,HUNTINGTON HOSPITAL,CA,pointer-blocked-to-automation,https://huntingtonhealth.org/cms-hpt.txt,ok,403,1,cloudflare | cloudflare,a371f5f1987a70c5-IAD | a371f5f33e5970c5-IAD,challenge,,cloudflare,Just a moment,,402,transcripts\huntingtonhealth.org--f42d9010.txt
050438,HUNTINGTON HOSPITAL,CA,pointer-blocked-to-automation,https://huntingtonhealth.org/,ok,403,0,cloudflare,a371f5f38f5770c5-IAD,challenge,,cloudflare,Just a moment,,29,transcripts\huntingtonhealth.org--8c58796b.txt
050028,MAD RIVER COMMUNITY HOSPITAL,CA,no-cms-hpt-txt-published,https://madriverhospital.com/,ok,202,0,nginx,,,,,,,362,transcripts\madriverhospital.com--8daabe22.txt
050028,MAD RIVER COMMUNITY HOSPITAL,CA,no-cms-hpt-txt-published,https://madriverhospital.com/cms-hpt.txt,ok,202,0,nginx,,,,,,,109,transcripts\madriverhospital.com--04b5a248.txt
050028,MAD RIVER COMMUNITY HOSPITAL,CA,no-cms-hpt-txt-published,https://madriverhospital.com/.well-known/cms-hpt.txt,ok,202,0,nginx,,,,,,,174,transcripts\madriverhospital.com--070a662d.txt
050528,MEMORIAL HOSPITAL LOS BANOS,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050528,MEMORIAL HOSPITAL LOS BANOS,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
050557,MEMORIAL MEDICAL CENTER,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050557,MEMORIAL MEDICAL CENTER,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
050704,MISSION COMMUNITY HOSPITAL,CA,not-assessed-not-named-in-file,https://missionhealth.org/,ok,200,1,Vercel,,,,,,,412,transcripts\missionhealth.org--c8de3b11.txt
050131,NOVATO COMMUNITY HOSPITAL,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050131,NOVATO COMMUNITY HOSPITAL,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,CA,no-cms-hpt-txt-published,https://palomarhealth.org/,ok,200,2,Microsoft-Azure-Application-Gateway/v2 | Apache | Apache,,,,,,,1178,transcripts\palomarhealth.org--eeb85e51.txt
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,CA,no-cms-hpt-txt-published,https://palomarhealth.org/cms-hpt.txt,ok,404,2,Microsoft-Azure-Application-Gateway/v2 | Apache | Apache,,,,,,,1568,transcripts\palomarhealth.org--26fe8d50.txt
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,CA,no-cms-hpt-txt-published,https://palomarhealth.org/.well-known/cms-hpt.txt,ok,404,2,Microsoft-Azure-Application-Gateway/v2 | Apache | Apache,,,,,,,1273,transcripts\palomarhealth.org--1f244823.txt
050636,PALOMAR MEDICAL CENTER POWAY,CA,no-cms-hpt-txt-published,https://palomarhealth.org/,ok,200,2,Microsoft-Azure-Application-Gateway/v2 | Apache | Apache,,,,,,,1178,transcripts\palomarhealth.org--eeb85e51.txt
050636,PALOMAR MEDICAL CENTER POWAY,CA,no-cms-hpt-txt-published,https://palomarhealth.org/cms-hpt.txt,ok,404,2,Microsoft-Azure-Application-Gateway/v2 | Apache | Apache,,,,,,,1568,transcripts\palomarhealth.org--26fe8d50.txt
050636,PALOMAR MEDICAL CENTER POWAY,CA,no-cms-hpt-txt-published,https://palomarhealth.org/.well-known/cms-hpt.txt,ok,404,2,Microsoft-Azure-Application-Gateway/v2 | Apache | Apache,,,,,,,1273,transcripts\palomarhealth.org--1f244823.txt
050007,PENINSULA MEDICAL CENTER,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050007,PENINSULA MEDICAL CENTER,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
050726,STANISLAUS SURGICAL HOSPITAL,CA,not-assessed-site-unreachable,https://stanislaussurgical.com/cms-hpt.txt,failed,,0,,,,,,,fetch failed (cause: ENOTFOUND),28,transcripts\stanislaussurgical.com--ca8ffcdd.txt
050726,STANISLAUS SURGICAL HOSPITAL,CA,not-assessed-site-unreachable,https://stanislaussurgical.com/,failed,,0,,,,,,,fetch failed (cause: ENOTFOUND),4,transcripts\stanislaussurgical.com--726c21e6.txt
050014,SUTTER AMADOR HOSPITAL,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050014,SUTTER AMADOR HOSPITAL,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
050498,SUTTER AUBURN FAITH HOSPITAL,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050498,SUTTER AUBURN FAITH HOSPITAL,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
054096,SUTTER CENTER FOR PSYCHIATRY,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
054096,SUTTER CENTER FOR PSYCHIATRY,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
050417,SUTTER COAST HOSPITAL,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050417,SUTTER COAST HOSPITAL,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
050537,SUTTER DAVIS HOSPITAL,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050537,SUTTER DAVIS HOSPITAL,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
050523,SUTTER DELTA MEDICAL CENTER,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050523,SUTTER DELTA MEDICAL CENTER,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
051329,SUTTER LAKESIDE HOSPITAL,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
051329,SUTTER LAKESIDE HOSPITAL,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
050108,"SUTTER MEDICAL CENTER, SACRAMENTO",CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050108,"SUTTER MEDICAL CENTER, SACRAMENTO",CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
050309,SUTTER ROSEVILLE MEDICAL CENTER,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050309,SUTTER ROSEVILLE MEDICAL CENTER,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
050291,SUTTER SANTA ROSA REGIONAL HOSPITAL,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050291,SUTTER SANTA ROSA REGIONAL HOSPITAL,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
050101,SUTTER SOLANO MEDICAL CENTER,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050101,SUTTER SOLANO MEDICAL CENTER,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
050766,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050766,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
050313,SUTTER TRACY COMMUNITY HOSPITAL,CA,not-assessed-site-unreachable,https://sutterhealth.org/cms-hpt.txt,ok,200,1,Vercel | Vercel,a371f5ed7a99c979-IAD,,,cloudflare,,,397,transcripts\sutterhealth.org--5141d7cb.txt
050313,SUTTER TRACY COMMUNITY HOSPITAL,CA,not-assessed-site-unreachable,https://sutterhealth.org/,ok,200,1,Vercel | Vercel,,,,,,,139,transcripts\sutterhealth.org--42ff368a.txt
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CA,not-assessed-site-unreachable,https://health.ucsd.edu/cms-hpt.txt,failed,,0,,,,,,,fetch failed (cause: UND_ERR_CONNECT_TIMEOUT),25775,transcripts\health.ucsd.edu--e364d729.txt
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CA,not-assessed-site-unreachable,https://health.ucsd.edu/,failed,,0,,,,,,,fetch failed (cause: EAI_AGAIN),193,transcripts\health.ucsd.edu--70db8cba.txt
050152,UCSF HEALTH SAINT FRANCIS HOSPITAL,CA,not-assessed-not-named-in-file,https://dignityhealth.org/,ok,200,4,cloudflare | cloudflare | cloudflare | cloudflare | cloudflare,a371f5f6482b7112-IAD | a371f5f73a76bba5-IAD | a371f5f8281df283-IAD | a371f5f87996f283-IAD | a371f5f8aa49f283-IAD,,,cloudflare,,,684,transcripts\dignityhealth.org--9343fbaa.txt
050457,UCSF HEALTH ST. MARY'S HOSPITAL,CA,not-assessed-not-named-in-file,https://dignityhealth.org/,ok,200,4,cloudflare | cloudflare | cloudflare | cloudflare | cloudflare,a371f5f6482b7112-IAD | a371f5f73a76bba5-IAD | a371f5f8281df283-IAD | a371f5f87996f283-IAD | a371f5f8aa49f283-IAD,,,cloudflare,,,684,transcripts\dignityhealth.org--9343fbaa.txt
060126,BANNER FORT COLLINS MEDICAL CENTER,CO,pointer-blocked-to-automation,https://bannerhealth.com/cms-hpt.txt,ok,403,0,cloudflare,a371f5e86b0278b1-IAD,,,cloudflare,Attention Required,,130,transcripts\bannerhealth.com--fbc99cf8.txt
060126,BANNER FORT COLLINS MEDICAL CENTER,CO,pointer-blocked-to-automation,https://bannerhealth.com/,ok,403,0,cloudflare,a371f5e89b6978b1-IAD,,,cloudflare,Attention Required,,24,transcripts\bannerhealth.com--7294dd9d.txt
060030,BANNER NORTH CO MEDICAL CENTER - LOVELAND CAMPUS,CO,pointer-blocked-to-automation,https://bannerhealth.com/cms-hpt.txt,ok,403,0,cloudflare,a371f5e86b0278b1-IAD,,,cloudflare,Attention Required,,130,transcripts\bannerhealth.com--fbc99cf8.txt
060030,BANNER NORTH CO MEDICAL CENTER - LOVELAND CAMPUS,CO,pointer-blocked-to-automation,https://bannerhealth.com/,ok,403,0,cloudflare,a371f5e89b6978b1-IAD,,,cloudflare,Attention Required,,24,transcripts\bannerhealth.com--7294dd9d.txt
060001,BANNER NORTH COLORADO MEDICAL CENTER,CO,pointer-blocked-to-automation,https://bannerhealth.com/cms-hpt.txt,ok,403,0,cloudflare,a371f5e86b0278b1-IAD,,,cloudflare,Attention Required,,130,transcripts\bannerhealth.com--fbc99cf8.txt
060001,BANNER NORTH COLORADO MEDICAL CENTER,CO,pointer-blocked-to-automation,https://bannerhealth.com/,ok,403,0,cloudflare,a371f5e89b6978b1-IAD,,,cloudflare,Attention Required,,24,transcripts\bannerhealth.com--7294dd9d.txt
063303,CHILDREN'S HOSPITAL COLORADO - COLORADO SPRINGS,CO,not-assessed-not-named-in-file,https://childrenscolorado.org/,ok,200,1,cloudflare | cloudflare,a371f5f63cb62440-IAD | a371f5f71de6c6f7-IAD,,,cloudflare,,,494,transcripts\childrenscolorado.org--be7a15a7.txt
061303,EAST MORGAN COUNTY HOSPITAL,CO,pointer-blocked-to-automation,https://bannerhealth.com/cms-hpt.txt,ok,403,0,cloudflare,a371f5e86b0278b1-IAD,,,cloudflare,Attention Required,,130,transcripts\bannerhealth.com--fbc99cf8.txt
061303,EAST MORGAN COUNTY HOSPITAL,CO,pointer-blocked-to-automation,https://bannerhealth.com/,ok,403,0,cloudflare,a371f5e89b6978b1-IAD,,,cloudflare,Attention Required,,24,transcripts\bannerhealth.com--7294dd9d.txt
061312,ESTES PARK MEDICAL CENTER,CO,no-cms-hpt-txt-published,https://search.hospitalpriceindex.com/,ok,200,0,,,,,,,,349,transcripts\search.hospitalpriceindex.com--9448a9b3.txt
061312,ESTES PARK MEDICAL CENTER,CO,no-cms-hpt-txt-published,https://search.hospitalpriceindex.com/cms-hpt.txt,ok,200,0,,,,,,,,85,transcripts\search.hospitalpriceindex.com--abd9cb91.txt
061312,ESTES PARK MEDICAL CENTER,CO,no-cms-hpt-txt-published,https://search.hospitalpriceindex.com/.well-known/cms-hpt.txt,ok,200,0,,,,,,,,92,transcripts\search.hospitalpriceindex.com--76a130a8.txt
061306,LINCOLN HEALTH HOSPITAL,CO,no-cms-hpt-txt-published,https://hugohospital.com/,ok,202,0,nginx,,,,,,,121,transcripts\hugohospital.com--d5b6143a.txt
061306,LINCOLN HEALTH HOSPITAL,CO,no-cms-hpt-txt-published,https://hugohospital.com/cms-hpt.txt,ok,202,0,nginx,,,,,,,48,transcripts\hugohospital.com--aef93a48.txt
061306,LINCOLN HEALTH HOSPITAL,CO,no-cms-hpt-txt-published,https://hugohospital.com/.well-known/cms-hpt.txt,ok,202,0,nginx,,,,,,,32,transcripts\hugohospital.com--0d57a9a3.txt
060020,"PARKVIEW MEDICAL CENTER, INC",CO,mrf-url-unreachable,https://sthpiprd.blob.core.windows.net/machine-readable-files/9152/841033516_uchealth-parkview-medical-center_standardcharges.csv,ok,404,0,Windows-Azure-Blob/1.0 Microsoft-HTTPAPI/2.0,,,,,,,262,transcripts\sthpiprd.blob.core.windows.net--84272fb0.txt
061308,SAN LUIS VALLEY HEALTH CONEJOS COUNTY HOSPITAL,CO,not-assessed-not-named-in-file,https://sanluisvalleyhealth.org/,ok,200,1,nginx,,,,,,,911,transcripts\sanluisvalleyhealth.org--b347f472.txt
060076,STERLING REGIONAL MEDCENTER,CO,pointer-blocked-to-automation,https://bannerhealth.com/cms-hpt.txt,ok,403,0,cloudflare,a371f5e86b0278b1-IAD,,,cloudflare,Attention Required,,130,transcripts\bannerhealth.com--fbc99cf8.txt
060076,STERLING REGIONAL MEDCENTER,CO,pointer-blocked-to-automation,https://bannerhealth.com/,ok,403,0,cloudflare,a371f5e89b6978b1-IAD,,,cloudflare,Attention Required,,24,transcripts\bannerhealth.com--7294dd9d.txt
060022,UCH-MEMORIAL HEALTH SYSTEM,CO,not-assessed-not-named-in-file,https://uchealth.org/,ok,200,1,nginx-rc | cloudflare,a371f5fb890f609d-IAD,,,cloudflare,,,1042,transcripts\uchealth.org--446614ca.txt
061309,WRAY COMMUNITY DISTRICT HOSPITAL,CO,no-cms-hpt-txt-published,https://wrayhospital.org/,ok,202,1,ip-10-123-124-131.ec2.internal | nginx,,,,,,,385,transcripts\wrayhospital.org--6fc491bf.txt
061309,WRAY COMMUNITY DISTRICT HOSPITAL,CO,no-cms-hpt-txt-published,https://wrayhospital.org/cms-hpt.txt,ok,404,0,awselb/2.0,,,,,,,154,transcripts\wrayhospital.org--ddd76a83.txt
061309,WRAY COMMUNITY DISTRICT HOSPITAL,CO,no-cms-hpt-txt-published,https://wrayhospital.org/.well-known/cms-hpt.txt,ok,404,0,,,,,,,,104,transcripts\wrayhospital.org--1ca513c4.txt
070010,BRIDGEPORT HOSPITAL,CT,mrf-url-unreachable,https://www.bridgeporthospital.org/-/media/Files/YNHHS/sc/06-0646554-Bridgeport-Hospital_standard_charges-1.ashx,ok,404,1,cloudflare | cloudflare,a371f5fcbf4fe601-IAD | a371f5fdcb4ce601-IAD,,,cloudflare,,,530,transcripts\bridgeporthospital.org--60c7041f.txt
070025,HARTFORD HOSPITAL,CT,no-cms-hpt-txt-published,https://hartfordhealthcare.org/,ok,200,0,Microsoft-IIS/8.5,,,,,,,719,transcripts\hartfordhealthcare.org--c4f8a0bd.txt
